"Comune";"Provincia";"Regione";"Nome";"Anno inserimento";"Data e ora inserimento";"Identificatore in OpenStreetMap";"Longitudine";"Latitudine";
"Castelpetroso";"ISERNIA";"Molise";"il Collicello";"2013";"2013-11-25T14:51:01Z";"932580202";"14.3005762999999";"41.5487557";
"Castelpetroso";"ISERNIA";"Molise";"Monte Patalecchia";"2013";"2013-11-25T14:49:02Z";"1825177491";"14.3137941";"41.5370999";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:12Z";"932574239";"14.3093105";"41.540235";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:13Z";"932574241";"14.3100089";"41.5397522";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:13Z";"932574242";"14.3102774";"41.5394762999999";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:13Z";"932574244";"14.3093477999999";"41.5400533999999";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:13Z";"932574245";"14.3099749";"41.5398503999999";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:13Z";"932574246";"14.3094845999999";"41.5402861999999";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:13Z";"932574248";"14.3093043";"41.5401419";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:14Z";"932574250";"14.3102518";"41.5397377";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:14Z";"932574252";"14.3095934";"41.5402418999999";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:14Z";"932574256";"14.3102225999999";"41.5391667999999";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:14Z";"932574257";"14.3093789";"41.5402908";
"Castelpizzuto";"ISERNIA";"Molise";"";"2010";"2010-10-01T07:18:14Z";"932574258";"14.3101158";"41.5396468";
"Castelpizzuto";"ISERNIA";"Molise";"";"2012";"2012-07-14T10:07:57Z";"1825177494";"14.3104032";"41.5387647";
"Sessano del Molise";"ISERNIA";"Molise";"";"2012";"2012-01-01T10:08:09Z";"1572454488";"14.3315667";"41.6502692999999";
"Ales";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:44Z";"3632229041";"8.7542839";"39.7905467";
"Ales";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:44Z";"3632229054";"8.76199609999999";"39.7911057";
"Ales";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:44Z";"3632229056";"8.7561778";"39.7911429999999";
"Ales";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:45Z";"3632229086";"8.7518958";"39.792543";
"Ales";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:45Z";"3632231399";"8.7534397";"39.7932244";
"Ales";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:45Z";"3632231411";"8.7549208";"39.7938769";
"Ales";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:45Z";"3632231421";"8.749787";"39.7944814";
"Cabras";"ORISTANO";"Sardegna";"";"2013";"2013-01-29T10:57:57Z";"2133530581";"8.4267909";"39.8960877";
"Cuglieri";"ORISTANO";"Sardegna";"";"2012";"2012-07-13T11:07:48Z";"1824092656";"8.4920996";"40.093398";
"Cuglieri";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T22:41:23Z";"1911408043";"8.60753019999999";"40.1506806";
"Cuglieri";"ORISTANO";"Sardegna";"";"2014";"2014-04-26T11:33:14Z";"2817694494";"8.4941038";"40.0988763";
"Cuglieri";"ORISTANO";"Sardegna";"";"2014";"2014-04-26T11:33:14Z";"2817694495";"8.4936645";"40.0988797999999";
"Cuglieri";"ORISTANO";"Sardegna";"";"2014";"2014-04-26T11:33:14Z";"2817694496";"8.4938789";"40.098998";
"Marrubiu";"ORISTANO";"Sardegna";"";"2013";"2013-01-29T17:57:55Z";"2133962610";"8.6418193";"39.7497983";
"Morgongiori";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:44Z";"3632229040";"8.753144";"39.7897273";
"Morgongiori";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:46Z";"3632231470";"8.7420816";"39.7977751";
"Morgongiori";"ORISTANO";"Sardegna";"NATO";"2015";"2015-02-06T15:26:10Z";"597423551";"8.74680019999999";"39.779673";
"Oristano";"ORISTANO";"Sardegna";"";"2012";"2012-10-15T14:37:59Z";"1966828821";"8.64058449999999";"39.9000904";
"Pau";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:45Z";"3632231409";"8.7628498";"39.7938661";
"Pau";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:46Z";"3632231437";"8.76102659999999";"39.7957407";
"Pau";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:46Z";"3632231475";"8.7624969";"39.7981099";
"Pau";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:46Z";"3632231487";"8.7595109";"39.7987413";
"Pau";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:47Z";"3632231509";"8.7565719";"39.8011223";
"Pau";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:48Z";"3632231589";"8.755464";"39.8028932";
"Pau";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:49Z";"3632231620";"8.758543";"39.8032030999999";
"Pau";"ORISTANO";"Sardegna";"";"2015";"2015-07-02T23:55:50Z";"3632231700";"8.7539526";"39.8058010999999";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2012";"2012-05-04T21:06:32Z";"1740734143";"8.62976729999999";"40.1582368999999";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T23:06:47Z";"2313697293";"8.6288934";"40.1575276";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T23:06:47Z";"2313697298";"8.6311129";"40.158149";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T23:06:47Z";"2313697299";"8.6312269";"40.158326";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T23:06:47Z";"2313697300";"8.63322649999999";"40.1586246999999";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T23:06:47Z";"2313697301";"8.63195679999999";"40.1586356999999";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T23:06:47Z";"2313697302";"8.6314603";"40.1586585";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T23:06:47Z";"2313697303";"8.6322791";"40.1586918";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T23:06:47Z";"2313697304";"8.6324422";"40.1587588";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T23:06:47Z";"2313697305";"8.6328739";"40.1589639999999";
"Santu Lussurgiu";"ORISTANO";"Sardegna";"";"2013";"2013-05-20T23:06:49Z";"1983541651";"8.60933419999999";"40.1428279";
"San Vero Milis";"ORISTANO";"Sardegna";"";"2014";"2014-06-13T05:11:23Z";"2913780002";"8.38046089999999";"40.0371628999999";
"Sedilo";"ORISTANO";"Sardegna";"";"2015";"2015-02-08T07:40:08Z";"3337391086";"8.9140303";"40.1712959999999";
"Sedilo";"ORISTANO";"Sardegna";"";"2015";"2015-02-08T07:40:08Z";"3337391087";"8.9148464";"40.1715197999999";
"Sedilo";"ORISTANO";"Sardegna";"";"2015";"2015-02-08T07:40:08Z";"3337391088";"8.9136586";"40.1721288999999";
"Sedilo";"ORISTANO";"Sardegna";"";"2015";"2015-02-08T07:40:08Z";"3337391089";"8.91443059999999";"40.1723513999999";
"Uras";"ORISTANO";"Sardegna";"";"2013";"2013-11-22T12:21:03Z";"2544937661";"8.6947581";"39.7087003999999";
"Zerfaliu";"ORISTANO";"Sardegna";"";"2015";"2015-02-08T07:40:08Z";"3337391082";"8.7003279";"39.956192";
"Zerfaliu";"ORISTANO";"Sardegna";"";"2015";"2015-02-08T07:40:08Z";"3337391083";"8.6996948";"39.9567623";
"Zerfaliu";"ORISTANO";"Sardegna";"";"2015";"2015-02-08T07:40:08Z";"3337391084";"8.70137139999999";"39.9568552";
"Zerfaliu";"ORISTANO";"Sardegna";"";"2015";"2015-02-08T07:40:08Z";"3337391085";"8.7008007";"39.9573876999999";
"Laconi (OR)";"ORISTANO";"Sardegna";"Vedetta";"2012";"2012-04-15T20:58:10Z";"1718517803";"9.0877748";"39.8712256999999";
"Biella (BI)";"BIELLA";"Piemonte";"";"2014";"2014-11-26T11:11:25Z";"2901865683";"8.0722155";"45.5563768";
"Biella (BI)";"BIELLA";"Piemonte";"Torre Martiri";"2010";"2010-07-18T21:37:45Z";"823744666";"8.01354199999999";"45.5896927";
"Candelo (BI)";"BIELLA";"Piemonte";"Torre della Gogna";"2014";"2014-05-08T12:40:33Z";"1657896452";"8.112543";"45.5463989";
"Candelo (BI)";"BIELLA";"Piemonte";"Torre di Cortina";"2014";"2014-05-05T09:15:38Z";"1657896453";"8.1142927";"45.5465635999999";
"Candelo (BI)";"BIELLA";"Piemonte";"Torre Est";"2014";"2014-05-05T09:15:38Z";"1863680359";"8.1145616";"45.5461383";
"Candelo (BI)";"BIELLA";"Piemonte";"Torre Nord";"2014";"2014-05-05T09:15:38Z";"1066388684";"8.1132866";"45.5469107999999";
"Candelo (BI)";"BIELLA";"Piemonte";"Torre Ovest";"2014";"2014-05-08T12:40:33Z";"1863680360";"8.11241459999999";"45.5464344999999";
"Candelo (BI)";"BIELLA";"Piemonte";"Torre Sud, Torre osservatorio";"2014";"2014-05-07T08:06:32Z";"1863680361";"8.1132536";"45.5456749";
"Graglia (BI)";"BIELLA";"Piemonte";"";"2010";"2010-10-13T08:08:54Z";"946494559";"7.9479496";"45.5684303999999";
"Graglia (BI)";"BIELLA";"Piemonte";"";"2011";"2011-08-16T23:53:39Z";"1401717599";"7.9456071";"45.5684268999999";
"Magnano (BI)";"BIELLA";"Piemonte";"";"2011";"2011-07-22T13:54:59Z";"1370019170";"7.9831396";"45.4707622";
"Magnano (BI)";"BIELLA";"Piemonte";"";"2013";"2013-06-02T14:46:06Z";"2329434463";"7.9979357";"45.463597";
"Magnano (BI)";"BIELLA";"Piemonte";"";"2016";"2016-02-03T11:32:41Z";"2329430502";"7.9762062";"45.4747601999999";
"Netro (BI)";"BIELLA";"Piemonte";"";"2011";"2011-01-15T08:52:06Z";"1104322847";"7.941075";"45.557608";
"Occhieppo Inferiore (BI)";"BIELLA";"Piemonte";"";"2010";"2010-09-20T20:27:09Z";"919791155";"8.0192479";"45.5580485999999";
"Mosso";"BIELLA";"Piemonte";"";"2013";"2013-08-17T15:38:28Z";"2422014270";"8.13006369999999";"45.6688211999999";
"Abbadia Lariana (LC)";"LECCO";"Lombardia";"";"2013";"2013-08-06T22:21:35Z";"2409325608";"9.3925216";"45.9047569999999";
"Colle Brianza (LC)";"LECCO";"Lombardia";"";"2011";"2011-02-09T18:02:26Z";"1144130424";"9.3787495";"45.7719487999999";
"Colle Brianza (LC)";"LECCO";"Lombardia";"";"2012";"2012-12-06T07:01:43Z";"1145450835";"9.3952727";"45.7587161";
"Colle Brianza (LC)";"LECCO";"Lombardia";"";"2013";"2013-09-12T20:47:05Z";"2456199238";"9.3638863";"45.7640942999999";
"Costa Masnaga (LC)";"LECCO";"Lombardia";"Torre di Camisasca";"2015";"2015-08-25T14:13:44Z";"1782676237";"9.2505893";"45.7655891";
"Dervio (LC)";"LECCO";"Lombardia";"";"2011";"2011-05-17T00:03:16Z";"1288392469";"9.330223";"46.070134";
"Erve (LC)";"LECCO";"Lombardia";"";"2012";"2012-07-01T23:40:46Z";"1461822680";"9.45270799999999";"45.8204090999999";
"Erve (LC)";"LECCO";"Lombardia";"";"2012";"2012-07-01T23:40:47Z";"1461822715";"9.4520291";"45.8205299999999";
"Galbiate (LC)";"LECCO";"Lombardia";"";"2012";"2012-09-18T22:41:42Z";"1920935885";"9.3759858";"45.8169967999999";
"Galbiate (LC)";"LECCO";"Lombardia";"";"2012";"2012-09-20T21:21:11Z";"1924213374";"9.3681546";"45.8310681";
"Introbio (LC)";"LECCO";"Lombardia";"";"2011";"2011-05-27T16:21:53Z";"1302113729";"9.4531313";"45.970033";
"Introbio (LC)";"LECCO";"Lombardia";"";"2011";"2011-05-27T16:21:53Z";"1302113738";"9.4528848";"45.9724811999999";
"Introbio (LC)";"LECCO";"Lombardia";"";"2013";"2013-09-30T23:05:37Z";"2411530610";"9.4862514";"46.0215267999999";
"Lecco (LC)";"LECCO";"Lombardia";"";"2011";"2011-07-21T23:04:30Z";"1369515652";"9.4488342";"45.8708142999999";
"Lecco (LC)";"LECCO";"Lombardia";"";"2012";"2012-06-11T23:54:58Z";"1784124795";"9.40872199999999";"45.8601946";
"Lecco (LC)";"LECCO";"Lombardia";"";"2012";"2012-06-14T22:54:01Z";"1787959866";"9.42167109999999";"45.8627778999999";
"Lecco (LC)";"LECCO";"Lombardia";"";"2012";"2012-10-19T14:01:12Z";"1784124971";"9.4292865";"45.8691584999999";
"Lecco (LC)";"LECCO";"Lombardia";"";"2014";"2014-11-10T23:22:31Z";"3160420844";"9.4064535";"45.8798429";
"Mandello del Lario (LC)";"LECCO";"Lombardia";"";"2015";"2015-02-24T14:03:57Z";"2904171512";"9.33069549999999";"45.9160426999999";
"Merate (LC)";"LECCO";"Lombardia";"";"2015";"2015-06-12T11:08:03Z";"3589590214";"9.411936";"45.7134409";
"Missaglia (LC)";"LECCO";"Lombardia";"";"2013";"2013-06-21T23:37:51Z";"857599065";"9.3357281";"45.7086253";
"Morterone (LC)";"LECCO";"Lombardia";"";"2011";"2011-07-30T22:36:27Z";"1379410931";"9.4832093";"45.8763383";
"Olginate (LC)";"LECCO";"Lombardia";"";"2015";"2015-10-14T22:10:01Z";"3786826211";"9.39267929999999";"45.7826335";
"Olginate (LC)";"LECCO";"Lombardia";"Il minareto di Consonno";"2016";"2016-01-15T18:24:20Z";"1145588508";"9.39342489999999";"45.7851955";
"Pagnona (LC)";"LECCO";"Lombardia";"";"2014";"2014-08-13T23:00:40Z";"3015472907";"9.4012639";"46.0590875999999";
"Pasturo (LC)";"LECCO";"Lombardia";"";"2013";"2013-11-17T22:04:08Z";"2537216444";"9.4435327";"45.9586231999999";
"Pasturo (LC)";"LECCO";"Lombardia";"";"2013";"2013-11-20T01:28:52Z";"2540740447";"9.4451866";"45.9536225";
"Sueglio (LC)";"LECCO";"Lombardia";"TV";"2012";"2012-08-19T23:41:07Z";"1873747021";"9.3403695";"46.0996811999999";
"Torre de' Busi (LC)";"LECCO";"Lombardia";"";"2011";"2011-06-23T15:11:49Z";"1335549364";"9.46517049999999";"45.7771288";
"Vercurago (LC)";"LECCO";"Lombardia";"";"2012";"2012-08-04T01:05:44Z";"1850876920";"9.4256594";"45.8153001";
"Vestreno (LC)";"LECCO";"Lombardia";"Vodafone";"2014";"2014-08-28T23:12:31Z";"2972080999";"9.3186594";"46.0795652999999";
"VERDERIO";"LECCO";"Lombardia";"";"2012";"2012-09-22T07:13:08Z";"1926732318";"9.4539577";"45.6574803";
"VERDERIO";"LECCO";"Lombardia";"";"2015";"2015-04-02T06:04:52Z";"3431122604";"9.4507187";"45.6560277";
"Codogno (LO)";"LODI";"Lombardia";"";"2015";"2015-05-25T12:20:13Z";"3544446193";"9.6968923";"45.1618010999999";
"Comazzo (LO)";"LODI";"Lombardia";"";"2015";"2015-12-20T10:41:16Z";"3901129543";"9.45714899999999";"45.4496954999999";
"Lodi (LO)";"LODI";"Lombardia";"";"2015";"2015-06-18T21:02:20Z";"3603606572";"9.4867374";"45.2991892";
"Rimini (RN)";"RIMINI";"Emilia-Romagna";"";"2011";"2011-12-31T15:13:26Z";"1571330500";"12.5069317";"44.0117825999999";
"Rimini (RN)";"RIMINI";"Emilia-Romagna";"";"2011";"2011-12-31T16:02:51Z";"1571443798";"12.4758254";"44.0665715";
"Rimini (RN)";"RIMINI";"Emilia-Romagna";"";"2012";"2012-05-04T11:57:10Z";"1740229926";"12.5412242";"44.0294788";
"Rimini (RN)";"RIMINI";"Emilia-Romagna";"";"2016";"2016-01-07T13:01:36Z";"1740131844";"12.5075983999999";"44.0947219";
"Novafeltria (RN)";"RIMINI";"Emilia-Romagna";"Ex - Pozzo minerario";"2014";"2014-08-10T14:00:22Z";"3008694649";"12.2266672";"43.9052304";
"San Leo (RN)";"RIMINI";"Emilia-Romagna";"Torre civica";"2013";"2013-05-23T16:05:43Z";"1260272382";"12.3424803";"43.8974363";
"Talamello (RN)";"RIMINI";"Emilia-Romagna";"Antenne Pincio";"2013";"2013-01-14T13:26:00Z";"2110629766";"12.2635802";"43.9056092";
"Carmignano (PO)";"PRATO";"Toscana";"'' Il Birillone ''";"2016";"2016-02-20T19:01:06Z";"1659407024";"10.9781695999999";"43.796543";
"Vaiano (PO)";"PRATO";"Toscana";"";"2013";"2013-10-29T22:41:03Z";"603118398";"11.1433768";"43.9481996";
"Vaiano (PO)";"PRATO";"Toscana";"";"2013";"2013-10-29T22:41:04Z";"603118401";"11.1418833999999";"43.9310154";
"Vaiano (PO)";"PRATO";"Toscana";"";"2013";"2013-10-29T22:41:04Z";"739716667";"11.1330342";"43.9173248";
"Ciro' Marina (KR)";"CROTONE";"Calabria";"";"2015";"2015-12-20T16:29:17Z";"3901590340";"17.1094501";"39.407684";
"Ciro' Marina (KR)";"CROTONE";"Calabria";"";"2015";"2015-12-21T00:05:54Z";"3902372803";"17.1120932";"39.3715485999999";
"Ciro' Marina (KR)";"CROTONE";"Calabria";"";"2015";"2015-12-21T00:05:54Z";"3902372816";"17.1124021999999";"39.3720507";
"Crotone (KR)";"CROTONE";"Calabria";"";"2011";"2011-05-24T09:15:32Z";"1298233932";"17.0832514";"39.1146901999999";
"Crotone (KR)";"CROTONE";"Calabria";"";"2013";"2013-12-21T14:35:46Z";"2126517295";"17.1155456999999";"39.0434363";
"Isola di Capo Rizzuto (KR)";"CROTONE";"Calabria";"Ex Fabbrica Liquirizia Ciminiera";"2014";"2014-09-30T17:28:59Z";"3100606318";"17.06202";"38.9870427";
"Isola di Capo Rizzuto (KR)";"CROTONE";"Calabria";"Ruderi Torre Cannone";"2014";"2014-12-31T16:24:50Z";"3075946344";"17.1643484999999";"38.9520642";
"Isola di Capo Rizzuto (KR)";"CROTONE";"Calabria";"Torre Vecchia";"2014";"2014-10-21T16:05:22Z";"3104627088";"17.0993871";"38.9001985";
"Dinami (VV)";"VIBO VALENTIA";"Calabria";"Torre dell'Orologio";"2015";"2015-08-19T12:01:12Z";"3704539905";"16.1480617";"38.5284607999999";
"Joppolo (VV)";"VIBO VALENTIA";"Calabria";"";"2012";"2012-05-20T13:34:43Z";"1759729322";"15.9152666";"38.601951";
"Mileto (VV)";"VIBO VALENTIA";"Calabria";"";"2013";"2013-03-10T20:12:56Z";"2194847775";"16.0675634";"38.5675259";
"Mongiana (VV)";"VIBO VALENTIA";"Calabria";"";"2012";"2012-03-17T02:00:56Z";"1677779265";"16.3456531";"38.5249154999999";
"Rombiolo (VV)";"VIBO VALENTIA";"Calabria";"";"2012";"2012-12-25T10:20:46Z";"2081977523";"16.0159255999999";"38.5886597";
"San Calogero (VV)";"VIBO VALENTIA";"Calabria";"";"2012";"2012-12-25T10:38:24Z";"2082000069";"16.0099832999999";"38.5225165";
"San Calogero (VV)";"VIBO VALENTIA";"Calabria";"";"2013";"2013-01-17T09:06:37Z";"2115503772";"16.0222340999999";"38.579787";
"Sant'Onofrio (VV)";"VIBO VALENTIA";"Calabria";"";"2011";"2011-05-17T21:18:39Z";"1289500238";"16.1337541";"38.6976239999999";
"Vibo Valentia (VV)";"VIBO VALENTIA";"Calabria";"";"2012";"2012-12-24T12:25:49Z";"2081076270";"16.1324758999999";"38.7001683";
"Vibo Valentia (VV)";"VIBO VALENTIA";"Calabria";"";"2012";"2012-12-25T09:35:49Z";"2081935966";"16.1087263";"38.6911707";
"Cannobio (VB)";"VERBANIA";"Piemonte";"";"2012";"2012-12-30T20:27:14Z";"2089047395";"8.6845839";"46.0814704";
"Cossogno (VB)";"VERBANIA";"Piemonte";"";"2013";"2013-01-03T22:02:46Z";"2094086188";"8.5096982";"45.9635102";
"Domodossola (VB)";"VERBANIA";"Piemonte";"XII sec.";"2015";"2015-05-29T19:41:26Z";"3398954086";"8.2896116";"46.1174275999999";
"Ghiffa (VB)";"VERBANIA";"Piemonte";"";"2010";"2010-08-03T16:54:11Z";"845089335";"8.6159272";"45.9643792999999";
"Ghiffa (VB)";"VERBANIA";"Piemonte";"";"2010";"2010-08-03T16:54:18Z";"845089559";"8.6115384";"45.9699912";
"Ghiffa (VB)";"VERBANIA";"Piemonte";"";"2010";"2010-08-03T16:54:19Z";"845089578";"8.6115384";"45.9696059999999";
"Gravellona Toce (VB)";"VERBANIA";"Piemonte";"";"2014";"2014-09-17T20:06:13Z";"3083196833";"8.4250455";"45.9030759999999";
"Omegna (VB)";"VERBANIA";"Piemonte";"";"2013";"2013-07-30T20:38:34Z";"2401890315";"8.45015869999999";"45.8790789";
"Omegna (VB)";"VERBANIA";"Piemonte";"";"2013";"2013-07-30T20:38:34Z";"2401890316";"8.4501304";"45.8792017999999";
"Omegna (VB)";"VERBANIA";"Piemonte";"";"2013";"2013-07-30T20:38:34Z";"2401890317";"8.4502893";"45.8792607999999";
"Santa Maria Maggiore (VB)";"VERBANIA";"Piemonte";"";"2014";"2014-12-26T10:30:27Z";"3253316011";"8.4434216";"46.136864";
"Stresa (VB)";"VERBANIA";"Piemonte";"";"2013";"2013-02-16T15:38:02Z";"2157545632";"8.4537593";"45.8811396999999";
"Stresa (VB)";"VERBANIA";"Piemonte";"";"2013";"2013-02-16T16:31:40Z";"2157611315";"8.4584585";"45.8828705999999";
"Stresa (VB)";"VERBANIA";"Piemonte";"";"2013";"2013-10-12T19:14:38Z";"2401890318";"8.4540681";"45.8817414999999";
"Verbania (VB)";"VERBANIA";"Piemonte";"";"2013";"2013-04-02T20:02:20Z";"2245298468";"8.5499245";"45.9288639";
"Golfo Aranci (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2011";"2011-06-16T21:30:43Z";"588553875";"9.65159429999999";"40.9992842999999";
"La Maddalena (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2012";"2012-10-12T20:58:39Z";"1961527035";"9.470394";"41.2011906999999";
"Olbia (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2012";"2012-10-27T17:02:48Z";"1985847945";"9.4780583";"41.0455307";
"Olbia (OT)";"OLBIA-TEMPIO";"Sardegna";"Vodafone";"2012";"2012-10-27T17:02:49Z";"1985847954";"9.47926";"41.0459838";
"Santa Teresa Gallura (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-05-11T13:07:13Z";"2850393126";"9.1817277";"41.2434160999999";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2012";"2012-05-06T08:13:14Z";"1742581044";"9.1735436";"40.8538617";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-07T09:00:28Z";"3064717507";"9.174874";"40.8499515999999";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066256823";"9.1766737";"40.8523262";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066256832";"9.1765991";"40.852707";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257633";"9.1770113";"40.8527131";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257639";"9.1753002";"40.8529508";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257642";"9.1749057";"40.8531631";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257643";"9.1751703";"40.853248";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257645";"9.1753371";"40.8533619999999";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257647";"9.1741323";"40.8534774";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257651";"9.1748736";"40.853675";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257652";"9.1730867";"40.8541311999999";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257653";"9.1728478";"40.8542647";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257654";"9.172038";"40.8543822999999";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"";"2014";"2014-09-08T07:08:00Z";"3066257664";"9.1718986";"40.8546327999999";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"";"2012";"2012-04-19T22:58:49Z";"1723398922";"9.6654932";"39.9651732";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"";"2012";"2012-04-19T23:00:07Z";"1723399837";"9.66567839999999";"39.9651866999999";
"Seui (OG)";"OGLIASTRA";"Sardegna";"Margiani Pubusa";"2012";"2012-08-16T21:24:54Z";"1869150973";"9.3841088";"39.8937946";
"Tortolý";"OGLIASTRA";"Sardegna";"";"2010";"2010-06-30T06:37:08Z";"796676073";"9.7091217";"39.9271138";
"Iglesias (CI)";"CARBONIA IGLESIAS";"Sardegna";"Santa Miai";"2015";"2015-01-26T10:22:25Z";"3311806268";"8.59522879999999";"39.2297695";
"Sant'Antioco (CI)";"CARBONIA IGLESIAS";"Sardegna";"";"2015";"2015-04-20T20:39:34Z";"3468301739";"8.413099";"39.0847783999999";
"Sant'Antioco (CI)";"CARBONIA IGLESIAS";"Sardegna";"";"2015";"2015-05-11T21:41:32Z";"3511170782";"8.4126476";"39.085579";
"Sant'Antioco (CI)";"CARBONIA IGLESIAS";"Sardegna";"";"2015";"2015-05-11T21:41:32Z";"3511170783";"8.41366249999999";"39.0846932999999";
"Besana in Brianza (MB)";"MONZA E DELLA BRIANZA";"Lombardia";"";"2013";"2013-07-11T23:00:38Z";"2381864865";"9.2890069";"45.7017785";
