Operatore,Data,StatoAttivazione,Comune,Provincia,Identificatore
TELECOM ITALIA MOBILE,03/07/2013,REALIZZATO,FORNI DI SOPRA,PN,1370507549
TELECOM ITALIA MOBILE,03/07/2013,DA REALIZZARE,FORNI DI SOPRA,PN,1370507649
TELECOM ITALIA MOBILE,03/07/2013,DA REALIZZARE,FORNI DI SOPRA,UD,1407242463
TELECOM ITALIA MOBILE,03/07/2013,DA REALIZZARE,ZOPPOLA,UD,1473107188
TELECOM ITALIA MOBILE,03/07/2013,DA REALIZZARE,ZOPPOLA,UD,3702670017
TELECOM ITALIA MOBILE,03/07/2013,DA REALIZZARE,ZOPPOLA,UD,1368271245
TELECOM ITALIA MOBILE,03/07/2013,DA REALIZZARE,ZOPPOLA,UD,1368271247
TELECOM ITALIA MOBILE,03/07/2013,DA REALIZZARE,ZOPPOLA,UD,3377940732
TELECOM ITALIA MOBILE,03/07/2013,DA REALIZZARE,ZOPPOLA,UD,1363427958
TELECOM ITALIA MOBILE,03/07/2013,DA REALIZZARE,ZOPPOLA,UD,3378189747
TELECOM ITALIA MOBILE,03/07/2013,DA REALIZZARE,ZOPPOLA,UD,3379944723
TELECOM ITALIA MOBILE,08/07/2013,DA REALIZZARE,ZOPPOLA,UD,3334623356
TELECOM ITALIA MOBILE,08/07/2013,DA REALIZZARE,ZOPPOLA,UD,1554501551
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,ZOPPOLA,UD,1554501486
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,ZOPPOLA,UD,3866823305
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,UD,2170843332
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,UD,2432399781
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,UD,3015972705
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,UD,2170798525
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,UD,2269264817
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,PN,2370990504
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,PN,2370918855
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,PN,2370893570
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,PN,2170843289
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,PN,2338001723
TELECOM ITALIA MOBILE,08/07/2013,REALIZZATO,VILLESSE,PN,2170864460
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,PN,2242511266
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,PN,2213293369
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,UD,1760780543
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,UD,2242500473
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,UD,2373880721
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,UD,1596161053
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,UD,1596117863
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,UD,1596159551
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,UD,1547381901
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,UD,3729925039
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,UD,3732907790
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,VILLESSE,UD,2400503550
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,UD,1223255037
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,UD,2371036884
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,PN,1420742690
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,PN,1761217580
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,PN,2383877828
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,PN,2383880761
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,PN,2462136053
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,PN,2371040871
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,PN,1712666857
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,PN,1864330690
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,PN,1864330713
TELECOM ITALIA MOBILE,11/07/2013,REALIZZATO,DUINO AURISINA,PN,1255493573
TELECOM ITALIA MOBILE,15/07/2013,REALIZZATO,TRIESTE,PN,1255493589
TELECOM ITALIA MOBILE,15/07/2013,REALIZZATO,TRIESTE,PN,1255493597
TELECOM ITALIA MOBILE,15/07/2013,REALIZZATO,TRIESTE,GO,1727880245
TELECOM ITALIA MOBILE,15/07/2013,REALIZZATO,TRIESTE,GO,1653482541
TELECOM ITALIA MOBILE,15/07/2013,DA REALIZZARE,TRIESTE,GO,2279350003
TELECOM ITALIA MOBILE,15/07/2013,DA REALIZZARE,TRIESTE,GO,2279359489
TELECOM ITALIA MOBILE,15/07/2013,DA REALIZZARE,TRIESTE,GO,2279388613
TELECOM ITALIA MOBILE,15/07/2013,DA REALIZZARE,GRADO,GO,2440377188
TELECOM ITALIA MOBILE,15/07/2013,DA REALIZZARE,GRADO,GO,882486792
TELECOM ITALIA MOBILE,15/07/2013,DA REALIZZARE,GRADO,GO,3670026674
TELECOM ITALIA MOBILE,15/07/2013,DA REALIZZARE,GRADO,GO,1687471689
TELECOM ITALIA MOBILE,15/07/2013,DA REALIZZARE,GRADO,GO,987469934
TELECOM ITALIA MOBILE,29/07/2013,DA REALIZZARE,GRADO,GO,980623799
TELECOM ITALIA MOBILE,29/07/2013,REALIZZATO,GRADO,GO,980623915
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,GRADO,GO,980623966
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,GRADO,GO,980623977
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,GRADO,GO,980624033
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,GRADO,GO,980624049
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,GRADO,GO,980624061
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,GO,980624087
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,GO,980624103
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,GO,980624139
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,GO,980624155
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,GO,980624171
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,UD,980624209
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,UD,2176995735
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,UD,2400423214
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,UD,2412751960
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,UD,2412752548
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,UD,2412752549
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,MONTEREALE VALCELLINA,UD,906753630
TELECOM ITALIA MOBILE,01/08/2013,REALIZZATO,GORIZIA,UD,908158003
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,951326172
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,993009614
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,1253080274
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,1253080377
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,1392042397
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,1233444270
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,1818774454
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,2204781401
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,1435669407
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,1081064296
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,1710609015
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,736066476
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,UD,1218891003
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,TS,2163962119
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,TS,2456734429
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,TS,254632325
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,TS,1420161549
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,TS,1691678256
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,TS,1642019568
TELECOM ITALIA MOBILE,09/08/2013,REALIZZATO,GORIZIA,TS,3189823108
TELECOM ITALIA MOBILE,13/09/2013,REALIZZATO,GORIZIA,TS,3323074240
TELECOM ITALIA MOBILE,13/09/2013,REALIZZATO,GORIZIA,TS,1431168166
TELECOM ITALIA MOBILE,13/09/2013,REALIZZATO,MEDUNO,GO,1431168174
TELECOM ITALIA MOBILE,13/09/2013,REALIZZATO,MEDUNO,GO,1431168222
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,MEDUNO,GO,1431168234
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,MEDUNO,GO,1230541921
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,MEDUNO,GO,2204781405
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,MEDUNO,GO,2698657990
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,MEDUNO,GO,1609985538
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,MEDUNO,GO,1420176119
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,MEDUNO,GO,1241032305
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,MEDUNO,GO,1960315041
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,MEDUNO,GO,1423066480
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,MEDUNO,GO,1423066365
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,1488307420
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2290548485
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,913878328
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,1012736946
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,1012737253
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,1012737369
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,1012737043
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,1012737096
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2568266783
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,1827008868
TELECOM ITALIA MOBILE,17/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,1827008885
TELECOM ITALIA MOBILE,19/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,3690932783
TELECOM ITALIA MOBILE,19/09/2013,REALIZZATO,LIGNANO SABBIADORO,GO,3079829059
TELECOM ITALIA MOBILE,23/09/2013,DA REALIZZARE,LIGNANO SABBIADORO,GO,3079830210
TELECOM ITALIA MOBILE,23/09/2013,DA REALIZZARE,LIGNANO SABBIADORO,GO,3332463581
TELECOM ITALIA MOBILE,26/09/2013,DA REALIZZARE,LIGNANO SABBIADORO,GO,1827008858
TELECOM ITALIA MOBILE,26/09/2013,DA REALIZZARE,LIGNANO SABBIADORO,GO,1827008874
TELECOM ITALIA MOBILE,26/09/2013,DA REALIZZARE,LIGNANO SABBIADORO,GO,1760734656
TELECOM ITALIA MOBILE,07/10/2013,DA REALIZZARE,LIGNANO SABBIADORO,GO,3587466666
TELECOM ITALIA MOBILE,07/10/2013,DA REALIZZARE,LIGNANO SABBIADORO,GO,3587478386
TELECOM ITALIA MOBILE,07/10/2013,DA REALIZZARE,LIGNANO SABBIADORO,GO,3587478387
TELECOM ITALIA MOBILE,07/10/2013,DA REALIZZARE,LIGNANO SABBIADORO,GO,2461841370
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2580563089
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2580563098
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2580563115
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2026304229
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2026304233
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2288886250
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,AVIANO,GO,2577032412
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,422215086
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2667751713
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2667751714
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,3587505224
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,3587505226
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,3587505227
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,3587505229
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,3587514720
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,3587514721
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2293358508
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,LIGNANO SABBIADORO,GO,2974723754
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,SACILE,GO,915658625
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,SACILE,GO,2289768210
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,SACILE,UD,2404884894
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,SACILE,UD,2966220857
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,SACILE,UD,2582092573
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,SACILE,UD,1617880740
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,SACILE,UD,2615927979
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,SACILE,UD,2642364793
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,SACILE,UD,2460569432
TELECOM ITALIA MOBILE,07/10/2013,REALIZZATO,SACILE,UD,2461620950
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,SACILE,UD,2422473192
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,SACILE,UD,1583293720
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,DUINO AURISINA,UD,1850005710
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,DUINO AURISINA,UD,2472305216
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,DUINO AURISINA,GO,2323029215
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,DUINO AURISINA,GO,2667751711
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,DUINO AURISINA,GO,2667751712
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,DUINO AURISINA,GO,2185894837
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,DUINO AURISINA,GO,1617880720
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,DUINO AURISINA,GO,2469703347
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,DUINO AURISINA,GO,915410209
TELECOM ITALIA MOBILE,17/10/2013,REALIZZATO,DUINO AURISINA,GO,3830383701
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,DUINO AURISINA,GO,3298883650
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,DUINO AURISINA,UD,3576655870
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,AVIANO,UD,3812886383
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,AVIANO,UD,2460568833
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,AVIANO,UD,3887525233
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,AVIANO,UD,2639537609
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,AVIANO,UD,2430751142
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,AVIANO,UD,2430751207
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,AVIANO,UD,2430751279
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,AVIANO,UD,2430751316
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,AVIANO,UD,3587540776
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,AVIANO,UD,3587540778
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,POVOLETTO,UD,3538991560
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,POVOLETTO,TS,3538991561
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,POVOLETTO,TS,3538991562
TELECOM ITALIA MOBILE,21/10/2013,REALIZZATO,POVOLETTO,TS,3538991563
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,POVOLETTO,TS,3757076062
TELECOM ITALIA MOBILE,12/11/2013,DA REALIZZARE,POVOLETTO,TS,3587440011
TELECOM ITALIA MOBILE,12/11/2013,DA REALIZZARE,POVOLETTO,TS,3530002461
TELECOM ITALIA MOBILE,12/11/2013,DA REALIZZARE,POVOLETTO,TS,1740243807
TELECOM ITALIA MOBILE,12/11/2013,DA REALIZZARE,POVOLETTO,TS,2469713896
TELECOM ITALIA MOBILE,12/11/2013,DA REALIZZARE,POVOLETTO,TS,2552304733
TELECOM ITALIA MOBILE,12/11/2013,DA REALIZZARE,POVOLETTO,TS,2584775067
TELECOM ITALIA MOBILE,12/11/2013,DA REALIZZARE,POVOLETTO,TS,3280877528
TELECOM ITALIA MOBILE,12/11/2013,DA REALIZZARE,PRATA DI PORDENONE,TS,2314098145
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,2469713893
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,3247429743
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,3247429744
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,3247429745
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,2264332574
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,1787613243
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,693349478
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,2514137045
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,1222788425
TELECOM ITALIA MOBILE,12/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,1222788426
TELECOM ITALIA MOBILE,13/11/2013,REALIZZATO,PRATA DI PORDENONE,PN,1222788428
TELECOM ITALIA MOBILE,13/11/2013,REALIZZATO,TAIPANA,PN,1028027984
TELECOM ITALIA MOBILE,13/11/2013,REALIZZATO,TAIPANA,UD,860542994
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,UD,1214777622
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,UD,1222788421
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,UD,1234664640
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,UD,1234664673
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,UD,1234664690
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,UD,1234664731
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,GO,1399047682
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,GO,1399047692
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,GO,1028028134
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,GO,2333420761
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,GO,2333420774
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,GO,2333492900
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,GO,2507744528
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,GO,2794832467
TELECOM ITALIA MOBILE,15/11/2013,REALIZZATO,TARCENTO,GO,3640847541
TELECOM ITALIA MOBILE,18/11/2013,REALIZZATO,SEQUALS,PN,3640847541
TELECOM ITALIA MOBILE,18/11/2013,REALIZZATO,SEQUALS,PN,3640847772
TELECOM ITALIA MOBILE,18/11/2013,REALIZZATO,SEQUALS,PN,3640847772
TELECOM ITALIA MOBILE,18/11/2013,REALIZZATO,SEQUALS,PN,3640847762
TELECOM ITALIA MOBILE,18/11/2013,REALIZZATO,SEQUALS,PN,3640847762
TELECOM ITALIA MOBILE,20/11/2013,REALIZZATO,SEQUALS,PN,3851381339
TELECOM ITALIA MOBILE,20/11/2013,REALIZZATO,SEQUALS,PN,2522330739
TELECOM ITALIA MOBILE,27/11/2013,REALIZZATO,SEQUALS,PN,1740217971
TELECOM ITALIA MOBILE,27/11/2013,REALIZZATO,SEQUALS,PN,1537336890
TELECOM ITALIA MOBILE,27/11/2013,REALIZZATO,GORIZIA,PN,1537337043
TELECOM ITALIA MOBILE,27/11/2013,REALIZZATO,GORIZIA,PN,1537337051
TELECOM ITALIA MOBILE,27/11/2013,REALIZZATO,GORIZIA,PN,1537337078
TELECOM ITALIA MOBILE,27/11/2013,REALIZZATO,GORIZIA,PN,1537337110
TELECOM ITALIA MOBILE,28/11/2013,REALIZZATO,GORIZIA,PN,1213832520
TELECOM ITALIA MOBILE,28/11/2013,REALIZZATO,GORIZIA,PN,1213832538
TELECOM ITALIA MOBILE,28/11/2013,REALIZZATO,GORIZIA,PN,1827467766
TELECOM ITALIA MOBILE,28/11/2013,REALIZZATO,GORIZIA,PN,1831413062
TELECOM ITALIA MOBILE,28/11/2013,REALIZZATO,GORIZIA,PN,1313276881
TELECOM ITALIA MOBILE,28/11/2013,REALIZZATO,GORIZIA,PN,1213814519
TELECOM ITALIA MOBILE,28/11/2013,REALIZZATO,GORIZIA,PN,1213814544
TELECOM ITALIA MOBILE,28/11/2013,REALIZZATO,PALMANOVA,PN,1213814633
TELECOM ITALIA MOBILE,02/12/2013,REALIZZATO,PALMANOVA,PN,1213814656
TELECOM ITALIA MOBILE,02/12/2013,REALIZZATO,PALMANOVA,PN,2133491607
TELECOM ITALIA MOBILE,02/12/2013,REALIZZATO,PALMANOVA,PN,2133491612
TELECOM ITALIA MOBILE,02/12/2013,REALIZZATO,PALMANOVA,GO,2133491615
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,PALMANOVA,GO,2133491620
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,PALMANOVA,GO,892558472
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,PALMANOVA,GO,2293379174
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,PALMANOVA,GO,3655151997
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,GO,3655151998
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,3655151999
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,3655152000
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,3655163397
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,3628466367
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,3628466368
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,2432803783
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,735115627
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,2013000354
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,1313267400
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,1313267401
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,FONTANAFREDDA,UD,3525546413
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,BRUGNERA,UD,3525546414
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,BRUGNERA,UD,3528324876
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,BRUGNERA,UD,3528324877
TELECOM ITALIA MOBILE,03/12/2013,REALIZZATO,BRUGNERA,UD,3528324878
TELECOM ITALIA MOBILE,10/12/2013,REALIZZATO,BRUGNERA,UD,3528324879
TELECOM ITALIA MOBILE,10/12/2013,REALIZZATO,BRUGNERA,UD,3528324880
TELECOM ITALIA MOBILE,10/12/2013,REALIZZATO,BRUGNERA,UD,3528324881
TELECOM ITALIA MOBILE,10/12/2013,REALIZZATO,BRUGNERA,UD,3528324882
TELECOM ITALIA MOBILE,10/12/2013,REALIZZATO,BRUGNERA,UD,3528324883
TELECOM ITALIA MOBILE,10/12/2013,REALIZZATO,BRUGNERA,UD,3528324884
TELECOM ITALIA MOBILE,10/12/2013,REALIZZATO,BRUGNERA,UD,3528324885
TELECOM ITALIA MOBILE,10/12/2013,REALIZZATO,BRUGNERA,UD,3628482721
TELECOM ITALIA MOBILE,18/12/2013,DA REALIZZARE,SACILE,UD,3842204924
TELECOM ITALIA MOBILE,18/12/2013,DA REALIZZARE,SACILE,UD,3059749574
TELECOM ITALIA MOBILE,18/12/2013,DA REALIZZARE,SACILE,UD,3669858355
TELECOM ITALIA MOBILE,18/12/2013,DA REALIZZARE,SACILE,UD,3669858356
TELECOM ITALIA MOBILE,18/12/2013,DA REALIZZARE,SACILE,UD,3669858357
TELECOM ITALIA MOBILE,18/12/2013,DA REALIZZARE,SACILE,UD,3669858358
