PROGR,DATA_AGGIORNAMENTO,ID_BENEFICIARIO,BENEFICIARIO,TIPOLOGIA_BENEFICIARIO,CODICE_FISCALE,PARTITA_IVA
222063,29/09/2017 12:53:00 PM,10679,TAVERNERIO,AMMINISTRAZIONE LOCALE,00000000000,
92879,05/10/2015 02:15:00 PM,,MANTOVA,AMMINISTRAZIONE LOCALE,00189800204,
222540,29/09/2017 04:11:00 PM,11221,LUNGAVILLA,AMMINISTRAZIONE LOCALE,00000000000,
240536,24/01/2018 03:53:00 PM,45223,REGIONE PIEMONTE,AMMINISTRAZIONE LOCALE,80087670016,
14157,02/08/2013 12:12:00 PM,10118,Comune di Gorle,AMMINISTRAZIONE LOCALE,,00708390166
52571,09/12/2014 03:57:00 PM,10364,COMUNE DI MONTIRONE,AMMINISTRAZIONE LOCALE,80012470177,
104467,01/02/2016 11:03:00 AM,,COMUNE DI CIGOLE,AMMINISTRAZIONE LOCALE,00760060178,
222050,29/09/2017 12:53:00 PM,10659,ROVELLO PORRO,AMMINISTRAZIONE LOCALE,00000000000,
12971,10/07/2013 03:06:00 PM,10069,Comune di Cenate Sopra,AMMINISTRAZIONE LOCALE,,00562130161
41409,02/07/2014 03:32:00 PM,11609,Provincia di Varese,AMMINISTRAZIONE LOCALE,80000710121,00397700121
104041,17/10/2016 05:22:00 PM,10865,COMUNE DI QUISTELLO,AMMINISTRAZIONE LOCALE,00163620206,
12971,02/01/2014 02:41:00 PM,10069,Comune di Cenate Sopra,AMMINISTRAZIONE LOCALE,,00562130161
145342,14/10/2016 10:26:00 AM,958366,UNIONE LOMBARDA DEI COMUNI CENTURIATI DI BONEMERSE E MALAGNINO,AMMINISTRAZIONE LOCALE,01637180199,01637180199
135133,03/08/2016 09:35:00 AM,,COMUNE DI MARGNO,AMMINISTRAZIONE LOCALE,00559900139,
22921,15/10/2013 12:15:00 PM,673386,PROVINCIA DI MONZA E BRIANZA,AMMINISTRAZIONE LOCALE,94616010156,06894190963
97394,20/11/2015 02:52:00 PM,10447,COMUNE DI VEROLAVECCHIA,AMMINISTRAZIONE LOCALE,88002730179,
235944,28/11/2017 04:05:00 PM,106555,REGIONE VALLE D'AOSTA,AMMINISTRAZIONE LOCALE,80002270074,00368440079
221635,29/09/2017 09:27:00 AM,11423,BREGANO,AMMINISTRAZIONE LOCALE,00435850128,
237647,04/12/2017 10:29:00 AM,11609,PROVINCIA DI VARESE,AMMINISTRAZIONE LOCALE,80000710121,
27652,20/11/2013 12:51:00 PM,11387,COMUNE DI SONDALO,AMMINISTRAZIONE LOCALE,00109670141,00109670141
103521,22/12/2015 12:05:00 PM,664350,CM VALLE SERIANA,AMMINISTRAZIONE LOCALE,90029440162,
49501,30/10/2014 03:46:00 PM,11101,SOLARO,AMMINISTRAZIONE LOCALE,01549700159,
99147,20/11/2015 04:24:00 PM,11119,COMUNE DI VANZAGO,AMMINISTRAZIONE LOCALE,03351920156,
49978,02/12/2014 10:30:00 AM,,COMUNE DI LONATO DELGARDA,AMMINISTRAZIONE LOCALE,00832210173,
90457,08/09/2015 02:19:00 PM,10656,COMUNE DI RONAGO,AMMINISTRAZIONE LOCALE,80009980139,
58845,15/11/2016 09:55:00 AM,,COMUNE DI PIADENA,AMMINISTRAZIONE LOCALE,81001030196,
222084,29/09/2017 02:45:00 PM,10707,AZZANELLO,AMMINISTRAZIONE LOCALE,00000000000,
93253,05/10/2015 02:15:00 PM,,VOGHERA,AMMINISTRAZIONE LOCALE,00186490181,
129355,11/02/2016 11:17:00 AM,,MALNATE,AMMINISTRAZIONE LOCALE,00243280120,
92699,05/10/2015 02:15:00 PM,,CIGOLE,AMMINISTRAZIONE LOCALE,00760060178,
132384,25/05/2016 08:33:00 AM,51966,CM VALTELLINA DI TIRANO,AMMINISTRAZIONE LOCALE,92002800149,
91222,18/09/2015 10:35:00 AM,13622,'COMUNITA' MONTANA VALSASSINA VALVARRONE VAL D'ESINO E RIVIERA   ',AMMINISTRAZIONE LOCALE,01409210133,
104060,17/10/2016 05:17:00 PM,11171,COMUNE DI CASORATE PRIMO,AMMINISTRAZIONE LOCALE,00468580188,
23119,04/06/2015 04:40:00 PM,598332,Comune di Gavardo,AMMINISTRAZIONE LOCALE,00647290170,00574320982
97527,14/01/2016 03:41:00 PM,10081,COMUNE DI COLZATE,AMMINISTRAZIONE LOCALE,81002520161,
6343,12/12/2013 03:04:00 PM,,COMUNE DI COMO,AMMINISTRAZIONE LOCALE,80005370137,
47541,14/04/2015 11:12:00 AM,13613,COMUNITA' MONTANA DELLA VALCHIAVENNA,AMMINISTRAZIONE LOCALE,81001550144,00576020143
212898,26/06/2017 04:27:00 PM,,COMUNE DI GOTTOLENGO,AMMINISTRAZIONE LOCALE,88001290175,
49526,30/10/2014 03:46:00 PM,11314,VIGEVANO,AMMINISTRAZIONE LOCALE,85001870188,
51428,17/11/2014 05:49:00 PM,10279,BRESCIA,AMMINISTRAZIONE LOCALE,00761890177,
133356,01/12/2016 11:00:00 AM,10405,COMUNE DI PREVALLE,AMMINISTRAZIONE LOCALE,00846620177,00581800984
31317,28/03/2014 11:13:00 AM,10820,COMUNE DI ASOLA,AMMINISTRAZIONE LOCALE,00158460204,00158460204
90187,28/08/2015 10:27:00 AM,,COMUNE DI GARLATE,AMMINISTRAZIONE LOCALE,83003020134,00634370134
222329,29/09/2017 03:56:00 PM,10898,ARLUNO,AMMINISTRAZIONE LOCALE,00000000000,
47693,29/09/2014 11:40:00 AM,10324,COMUNE DI GARDONE RIVIERA,AMMINISTRAZIONE LOCALE,00368800173,00557820982
32938,13/01/2014 02:35:00 PM,10298,COMUNE DI CELLATICA,AMMINISTRAZIONE LOCALE,80018310179,
58876,19/01/2015 12:24:00 PM,,COMUNE DI FALOPPIO,AMMINISTRAZIONE LOCALE,00457290138,
104596,31/08/2016 03:46:00 PM,10507,COMUNE DI CASATENOVO,AMMINISTRAZIONE LOCALE,00631280138,
98239,20/11/2015 03:35:00 PM,10967,COMUNE DI CODOGNO,AMMINISTRAZIONE LOCALE,02031600154,
54530,05/12/2014 10:36:00 AM,10824,BORGOFRANCO SUL PO,AMMINISTRAZIONE LOCALE,00400160206,
98019,20/11/2015 03:35:00 PM,11047,COMUNE DI OPERA,AMMINISTRAZIONE LOCALE,80104310158,
216213,21/07/2017 11:16:00 AM,,Comune di Vezza d'Oglio,AMMINISTRAZIONE LOCALE,00882960172,
86016,29/07/2015 03:34:00 PM,,PADERNO DUGNANO,AMMINISTRAZIONE LOCALE,02866100155,
55121,15/12/2014 03:44:00 PM,10960,COMUNE DI CERRO MAGGIORE,AMMINISTRAZIONE LOCALE,01230310151,
49368,30/10/2014 03:46:00 PM,10724,CASALMAGGIORE,AMMINISTRAZIONE LOCALE,00304940190,
50111,10/11/2014 01:50:00 PM,864158,UFFICIO D'AMBITO DELLA PROVINCIA DI PAVIA,AMMINISTRAZIONE LOCALE,96065970186,96065970186
50047,07/11/2014 10:11:00 AM,,PROVINCIA DI MANTOVA,AMMINISTRAZIONE LOCALE,80001070202,
95383,28/10/2015 04:34:00 PM,10279,BRESCIA,AMMINISTRAZIONE LOCALE,00761890177,
98707,21/01/2016 11:00:00 AM,10196,COMUNE DI SARNICO,AMMINISTRAZIONE LOCALE,80013870169,
228201,17/11/2017 11:12:00 AM,,PESCHIERA BORROMEO,AMMINISTRAZIONE LOCALE,80101570150,
99233,24/11/2015 11:41:00 AM,,PROVINCIA DI COMO,AMMINISTRAZIONE LOCALE,80004650133,00606750131
156148,30/11/2016 12:48:00 PM,222183,UNIONE DEI COMUNI LOMBARDA PALVARETA NOVA,AMMINISTRAZIONE LOCALE,90005680195,90005680195
97271,18/01/2016 10:30:00 AM,10284,COMUNE DI CALVISANO,AMMINISTRAZIONE LOCALE,85000890179,
38054,30/06/2014 12:02:00 PM,,COMUNE DI SELLERO,AMMINISTRAZIONE LOCALE,00734610173,
51341,17/11/2014 05:49:00 PM,10004,ALBINO,AMMINISTRAZIONE LOCALE,00224380162,
99651,26/11/2015 10:45:00 AM,,Provincia di Varese,AMMINISTRAZIONE LOCALE,80000710121,
96604,12/11/2015 04:40:00 PM,13605,COMUNITA' MONTANA DELLA VALLE TROMPIA,AMMINISTRAZIONE LOCALE,83001710173,
145340,14/10/2016 10:26:00 AM,781678,UNIONE DI COMUNI BASSA BRESCIANA OCCIDENTALE,AMMINISTRAZIONE LOCALE,03248690988,03248690988
52824,01/12/2014 02:20:00 PM,11608,PROVINCIA DI SONDRIO,AMMINISTRAZIONE LOCALE,80002950147,00603930140
98100,15/01/2016 12:29:00 PM,10514,COMUNE DI CASTELMARTE,AMMINISTRAZIONE LOCALE,00690170139,
96769,18/11/2015 03:36:00 PM,,COMUNE DI CASALETTO LODIGIANO (LO),AMMINISTRAZIONE LOCALE,84502640158,05050520153
149677,16/11/2016 12:15:00 PM,11601,PROVINCIA DI BERGAMO,AMMINISTRAZIONE LOCALE,80004870160,00639600162
46109,06/08/2014 02:28:00 PM,,COMUNE DI TRESCORE BALNEARIO,AMMINISTRAZIONE LOCALE,00407800168,
132529,31/05/2016 02:31:00 PM,,COMUNE DI RESCALDINA,AMMINISTRAZIONE LOCALE,01633080153,
54130,05/12/2014 10:36:00 AM,11128,VILLA CORTESE,AMMINISTRAZIONE LOCALE,01008750158,
93164,05/10/2015 02:15:00 PM,,TREZZO SULL ADDA,AMMINISTRAZIONE LOCALE,83502130152,
186978,16/03/2017 12:27:00 PM,11153,COMUNE DI BORGO PRIOLO,AMMINISTRAZIONE LOCALE,00468890181,
45698,04/08/2014 04:47:00 PM,11608,Provincia di Sondrio,AMMINISTRAZIONE LOCALE,80002950147,00603930140
97858,19/01/2016 12:15:00 PM,11529,COMUNE DI SOMMA LOMBARDO,AMMINISTRAZIONE LOCALE,00280840125,
51881,17/11/2014 05:49:00 PM,11037,MONZA,AMMINISTRAZIONE LOCALE,02030880153,
49530,30/10/2014 03:46:00 PM,11314,VIGEVANO,AMMINISTRAZIONE LOCALE,85001870188,
8152,26/09/2013 03:11:00 PM,10269,COMUNE DI BIONE,AMMINISTRAZIONE LOCALE,00706830171,
135102,30/11/2016 11:56:00 AM,,Comune di Rodengo Saiano,AMMINISTRAZIONE LOCALE,00632150173,
46428,08/04/2015 06:37:00 PM,10383,COMUNE DI PALAZZOLO SULL'OGLIO,AMMINISTRAZIONE LOCALE,00400530176,
54650,05/12/2014 10:36:00 AM,11048,ORIO LITTA,AMMINISTRAZIONE LOCALE,82503970152,
135432,05/08/2016 11:56:00 AM,,COCCAGLIO,AMMINISTRAZIONE LOCALE,00821390176,
98556,24/08/2016 11:11:00 AM,11526,COMUNE DI SESTO CALENDE,AMMINISTRAZIONE LOCALE,00283240125,
55117,09/12/2014 03:47:00 PM,11097,COMUNE DI SESTO SAN GIOVANNI,AMMINISTRAZIONE LOCALE,02253930156,
133358,15/09/2016 12:05:00 PM,11521,COMUNE DI RANCO,AMMINISTRAZIONE LOCALE,00280790122,00280790122
51381,17/11/2014 05:49:00 PM,10025,BERGAMO,AMMINISTRAZIONE LOCALE,80034840167,
98438,21/01/2016 12:44:00 PM,10441,COMUNE DI TRENZANO,AMMINISTRAZIONE LOCALE,00590710984,
98501,20/11/2015 04:24:00 PM,11326,COMUNE DI ZERBOLO',AMMINISTRAZIONE LOCALE,00460320187,
15608,28/08/2013 03:22:00 PM,11209,COMUNE DI GIUSSAGO PV,AMMINISTRAZIONE LOCALE,00460900186,
50892,17/11/2014 05:46:00 PM,11497,LUINO,AMMINISTRAZIONE LOCALE,84000310122,
95497,28/10/2015 04:34:00 PM,11543,VENEGONO SUPERIORE,AMMINISTRAZIONE LOCALE,00223680125,
102656,15/12/2015 03:35:00 PM,10462,COMUNE DI ALSERIO,AMMINISTRAZIONE LOCALE,00600170138,
11567,14/10/2013 12:34:00 PM,294018,Comune di Albavilla,AMMINISTRAZIONE LOCALE,00688320134,00688320134
99052,26/05/2016 11:06:00 AM,10893,COMUNE DI ALBAIRATE,AMMINISTRAZIONE LOCALE,03623810151,
237563,01/12/2017 09:51:00 AM,10536,COMUNE DI CRANDOLA VALSASSINA,AMMINISTRAZIONE LOCALE,00559700133,
54472,05/12/2014 10:36:00 AM,10709,BONEMERSE,AMMINISTRAZIONE LOCALE,00308090190,
86031,29/07/2015 03:34:00 PM,,PEDRENGO,AMMINISTRAZIONE LOCALE,80035830167,
29557,02/12/2013 05:49:00 PM,134475,UC CETO CIMBERGO PASPARDO,AMMINISTRAZIONE LOCALE,90007840177,90007840177
35806,02/07/2015 06:01:00 PM,10030,COMUNE DI BOLTIERE,AMMINISTRAZIONE LOCALE,84002910168,84002910168
13929,01/08/2013 03:02:00 PM,10324,Comune di Gardone Riviera,AMMINISTRAZIONE LOCALE,00368800173,
53136,02/12/2014 04:45:00 PM,664094,CM PIAMBELLO,AMMINISTRAZIONE LOCALE,95067540120,95067540120
39066,15/05/2014 11:18:00 AM,,COMUNE DI SUSTINENTE,AMMINISTRAZIONE LOCALE,80006510202,
38233,04/11/2015 03:50:00 PM,,COMUNE DI PIZZIGHETTONE,AMMINISTRAZIONE LOCALE,80003610195,
58821,01/06/2016 03:02:00 PM,,COMUNE DI UBIALE CLANEZZO,AMMINISTRAZIONE LOCALE,00570140160,
9524,13/06/2013 04:31:00 PM,,PROVINCIA DI MONZA E DELLA BRIANZA,AMMINISTRAZIONE LOCALE,94616010156,06894190963
38231,29/04/2014 10:28:00 AM,,COMUNE DI MONTIRONE,AMMINISTRAZIONE LOCALE,80012470177,
228162,17/11/2017 11:12:00 AM,,LONATO DEL GARDA,AMMINISTRAZIONE LOCALE,00832210173,
85880,29/07/2015 03:34:00 PM,,LONATE CEPPINO,AMMINISTRAZIONE LOCALE,00317710127,
28297,26/11/2013 05:14:00 PM,24030,COMUNITA' MONTANA VALTELLINA DI MORBEGNO,AMMINISTRAZIONE LOCALE,91000680149,00813700143
27363,15/11/2013 11:27:00 AM,,CIVIDATE AL PIANO,AMMINISTRAZIONE LOCALE,00666770169,
46043,06/08/2014 02:28:00 PM,,COMUNE DI RONAGO,AMMINISTRAZIONE LOCALE,80009980139,
85512,29/07/2015 03:34:00 PM,,BREGNANO,AMMINISTRAZIONE LOCALE,00625920137,
24605,28/10/2014 03:25:00 PM,11602,PROVINCIA DI BRESCIA,AMMINISTRAZIONE LOCALE,80008750178,03046380170
39088,15/05/2014 11:18:00 AM,,COMUNE DI DESENZANO DEL GARDA,AMMINISTRAZIONE LOCALE,00575230172,
98917,25/08/2016 04:07:00 PM,10905,COMUNE DI BELLUSCO,AMMINISTRAZIONE LOCALE,03352640159,
38119,05/05/2014 03:05:00 PM,,COMUNE DI MORBEGNO,AMMINISTRAZIONE LOCALE,00098990146,
99642,26/11/2015 10:45:00 AM,,Provincia di Como,AMMINISTRAZIONE LOCALE,80004650133,
27986,22/11/2013 08:26:00 AM,11601,PROVINCIA DI BERGAMO,AMMINISTRAZIONE LOCALE,80004870160,00639600162
97696,15/01/2016 10:12:00 AM,11180,COMUNE DI CERANOVA,AMMINISTRAZIONE LOCALE,00487250185,
98793,20/11/2015 04:24:00 PM,10561,COMUNE DI GARLATE,AMMINISTRAZIONE LOCALE,00634370134,
27526,19/11/2013 11:56:00 AM,11395,COMUNE DI TOVO SANT'AGATA,AMMINISTRAZIONE LOCALE,00104650148,
97864,20/11/2015 03:35:00 PM,11538,COMUNE DI VARANO BORGHI,AMMINISTRAZIONE LOCALE,00263100125,
34630,25/11/2014 10:09:00 AM,24052,COMUNITA' MONTANA ALTA VALTELLINA,AMMINISTRAZIONE LOCALE,92002450143,92002450143
99135,20/11/2015 04:24:00 PM,11092,COMUNE DI SEDRIANO,AMMINISTRAZIONE LOCALE,86003630158,
226683,06/11/2017 03:25:00 PM,,COMUNE DI CORTE FRANCA,AMMINISTRAZIONE LOCALE,00789430170,00789430170
98117,20/11/2015 03:35:00 PM,10582,COMUNE DI LEZZENO,AMMINISTRAZIONE LOCALE,00595780131,
134263,22/05/2017 05:33:00 PM,,COMUNE DI LIERNA,AMMINISTRAZIONE LOCALE,83007030139,
52127,17/11/2014 05:49:00 PM,11124,VERANO BRIANZA,AMMINISTRAZIONE LOCALE,83001210158,
130654,06/04/2016 11:03:00 AM,167949,COMUNE DI TREMEZZINA (CO),AMMINISTRAZIONE LOCALE,03504700133,00562880138
47808,01/10/2014 04:56:00 PM,13609,CM LARIO INTELVESE,AMMINISTRAZIONE LOCALE,95021750138,
236618,30/11/2017 09:26:00 AM,11379,COMUNE DI PONTE IN VALTELLINA,AMMINISTRAZIONE LOCALE,00120490149,00120490149
92790,05/10/2015 02:15:00 PM,,GARLASCO,AMMINISTRAZIONE LOCALE,85001810184,
135460,05/08/2016 11:56:00 AM,,MANERBIO,AMMINISTRAZIONE LOCALE,00303410179,
97479,14/01/2016 03:11:00 PM,10014,COMUNE DI ARZAGO D'ADDA,AMMINISTRAZIONE LOCALE,84003870163,
85733,29/07/2015 03:34:00 PM,,COSTA MASNAGA,AMMINISTRAZIONE LOCALE,82002850137,
27643,20/11/2013 12:21:00 PM,10267,COMUNE DI BERZO INFERIORE,AMMINISTRAZIONE LOCALE,00903350171,00586900987
212937,26/06/2017 04:27:00 PM,,COMUNE DI LUMEZZANE,AMMINISTRAZIONE LOCALE,00451340178,
225791,20/10/2017 01:18:00 PM,13613,COMUNITA' MONTANA DELLA VALCHIAVENNA,AMMINISTRAZIONE LOCALE,81001550144,
145355,14/10/2016 10:26:00 AM,250077,UNIONE DEI COMUNI DI ZERBO E COSTA DE' NOBILI,AMMINISTRAZIONE LOCALE,90006500186,90006500186
23826,22/10/2013 11:24:00 AM,1272756,PROVINCIA DI VARESE,AMMINISTRAZIONE LOCALE,80000710121,00397700121
93254,05/10/2015 02:15:00 PM,,ZANDOBBIO,AMMINISTRAZIONE LOCALE,80003650167,
98822,21/01/2016 01:59:00 PM,10468,COMUNE DI AROSIO,AMMINISTRAZIONE LOCALE,81001550136,
45315,31/07/2014 12:15:00 PM,11609,Provincia di Varese,AMMINISTRAZIONE LOCALE,80000710121,00397700121
240056,27/12/2017 10:32:00 AM,950822,CITTA' METROPOLITANA DI MILANO,AMMINISTRAZIONE LOCALE,8911820960,
149700,16/11/2016 03:04:00 PM,,COMUNE DI STRADELLA,AMMINISTRAZIONE LOCALE,00467720181,
240538,24/01/2018 03:58:00 PM,45223,REGIONE PIEMONTE,AMMINISTRAZIONE LOCALE,80087670016,
49324,30/10/2014 03:46:00 PM,10260,BAGOLINO,AMMINISTRAZIONE LOCALE,00822580171,
38025,30/06/2014 12:09:00 PM,,COMUNE DI GIUSSANO,AMMINISTRAZIONE LOCALE,01063800153,
45586,01/08/2014 01:08:00 PM,222999,UC Valmalenco,AMMINISTRAZIONE LOCALE,00792920142,00792920142
161470,15/02/2017 03:40:00 PM,,Comune di Cremona,AMMINISTRAZIONE LOCALE,00297960197,
8091,10/06/2013 06:08:00 PM,10781,COMUNE DI QUINTANO,AMMINISTRAZIONE LOCALE,00305020190,
135110,20/02/2017 12:24:00 PM,,Comune di Gerola Alta,AMMINISTRAZIONE LOCALE,00105780142,
88078,04/08/2015 02:31:00 PM,,COMUNE DI BERGAMO,AMMINISTRAZIONE LOCALE,80034840167,
46160,23/02/2015 03:20:00 PM,,COMUNE DI CARBONARA DI PO,AMMINISTRAZIONE LOCALE,80005790201,
98532,20/11/2015 04:24:00 PM,11468,COMUNE DI CUVIO,AMMINISTRAZIONE LOCALE,00560000127,
54699,05/12/2014 10:36:00 AM,11075,RONCO BRIANTINO,AMMINISTRAZIONE LOCALE,03611890157,
86234,29/07/2015 03:34:00 PM,,TROMELLO,AMMINISTRAZIONE LOCALE,85001850180,
46437,08/04/2015 06:40:00 PM,11408,COMUNE DI ANGERA,AMMINISTRAZIONE LOCALE,00338310121,
101755,03/12/2015 06:06:00 PM,219068,UC Municipia,AMMINISTRAZIONE LOCALE,93038720194,01289150193
24929,09/12/2014 10:33:00 AM,332812,COMUNE DI BOSISIO PARINI,AMMINISTRAZIONE LOCALE,91002210135,00532550134
85468,29/07/2015 03:34:00 PM,,BELLAGIO,AMMINISTRAZIONE LOCALE,00605620137,
212238,12/06/2017 05:12:00 PM,663836,CM LARIO ORIENTALE VALLE SAN MARTINO,AMMINISTRAZIONE LOCALE,92058600138,03605000169
97427,15/01/2016 09:21:00 AM,10552,COMUNE DI ESINO LARIO,AMMINISTRAZIONE LOCALE,00432770139,
35386,14/04/2014 10:46:00 AM,11604,PROVINCIA DI CREMONA,AMMINISTRAZIONE LOCALE,80002130195,
11441,11/12/2015 02:25:00 PM,5188,PROVINCIA DI LECCO,AMMINISTRAZIONE LOCALE,92013170136,02193970130
50456,17/11/2014 09:30:00 AM,10255,COMUNE DI ANFO (BS),AMMINISTRAZIONE LOCALE,00811700178,
150141,21/11/2016 05:33:00 PM,,MUGGIO',AMMINISTRAZIONE LOCALE,02965420157,
54041,05/12/2014 10:36:00 AM,10947,CASSANO D ADDA,AMMINISTRAZIONE LOCALE,03674570159,
98890,20/11/2015 04:24:00 PM,10853,COMUNE DI MOGLIA,AMMINISTRAZIONE LOCALE,00216270207,
104287,26/08/2016 12:27:00 PM,11116,COMUNE DI USMATE VELATE,AMMINISTRAZIONE LOCALE,01482570155,
97313,20/11/2015 02:52:00 PM,10338,COMUNE DI LENO,AMMINISTRAZIONE LOCALE,88001410179,
8030,10/06/2013 06:08:00 PM,11483,COMUNE DI GORLA MAGGIORE,AMMINISTRAZIONE LOCALE,00341490126,
82529,13/07/2015 04:03:00 PM,,COMUNE DI SAN GIULIANO MILANESE,AMMINISTRAZIONE LOCALE,00798940151,
150112,21/11/2016 05:33:00 PM,,CURNO,AMMINISTRAZIONE LOCALE,80016350169,
77841,31/03/2015 10:03:00 AM,,COMUNE DI REZZATO,AMMINISTRAZIONE LOCALE,00634160170,
225798,20/10/2017 01:18:00 PM,10988,COMUNE DI DESIO,AMMINISTRAZIONE LOCALE,00834770158,
22934,28/11/2016 04:23:00 PM,,COMUNE DI MILANO,AMMINISTRAZIONE LOCALE,01199250158,01199250158
54684,05/12/2014 10:36:00 AM,10980,CORREZZANA,AMMINISTRAZIONE LOCALE,83008920155,
97805,20/11/2015 03:35:00 PM,11443,COMUNE DI CASCIAGO,AMMINISTRAZIONE LOCALE,00564180123,
58884,11/01/2017 04:31:00 PM,,COMUNE DI VERDELLO,AMMINISTRAZIONE LOCALE,00268310166,
38197,29/04/2014 10:28:00 AM,,COMUNE DI CURNO,AMMINISTRAZIONE LOCALE,80016350169,
130107,23/02/2016 12:55:00 PM,11608,Provincia di Sondrio,AMMINISTRAZIONE LOCALE,80002950147,00603930140
102549,20/07/2016 04:41:00 PM,11399,COMUNE DI VALDISOTTO,AMMINISTRAZIONE LOCALE,83000910147,00073290140
98113,15/01/2016 12:37:00 PM,10563,COMUNE DI GERA LARIO,AMMINISTRAZIONE LOCALE,00532060134,
50730,17/11/2014 05:46:00 PM,10969,COLOGNO MONZESE,AMMINISTRAZIONE LOCALE,03353020153,
226140,30/10/2017 10:22:00 AM,13608,COMUNITA' MONTANA DELL'OLTREPO' PAVESE,AMMINISTRAZIONE LOCALE,95002050185,95002050185
13853,31/07/2013 03:11:00 PM,10110,COMUNE GANDELLINO,AMMINISTRAZIONE LOCALE,00722280161,
102747,15/12/2015 03:35:00 PM,10661,COMUNE DI SAN BARTOLOMEO VAL CAVARGNA,AMMINISTRAZIONE LOCALE,00709670137,
145250,13/10/2016 02:37:00 PM,,MONTICHIARI,AMMINISTRAZIONE LOCALE,00645400177,
51009,17/11/2014 05:47:00 PM,11034,MILANO,AMMINISTRAZIONE LOCALE,01199250158,
80334,04/05/2015 05:24:00 PM,26921,CIAA SONDRIO,AMMINISTRAZIONE LOCALE,00132440140,00132440140
14589,07/08/2013 03:05:00 PM,13613,C.M. VALCHIAVENNA,AMMINISTRAZIONE LOCALE,81001550144,
15088,03/12/2013 07:07:00 PM,,COMUNE DI GORGONZOLA,AMMINISTRAZIONE LOCALE,00861930154,00861930154
53058,02/12/2014 03:05:00 PM,13608,C.M. OLTREPO' PAVESE,AMMINISTRAZIONE LOCALE,95002050185,
33629,24/04/2015 10:29:00 AM,11478,COMUNE DI GAZZADA SCHIANNO VA,AMMINISTRAZIONE LOCALE,00232220129,
11430,21/11/2016 11:58:00 AM,167822,Comunita Montana della Valchiavenna,AMMINISTRAZIONE LOCALE,81001550144,00576020143
104514,01/02/2016 11:03:00 AM,,COMUNE DI PAVONE DEL MELLA,AMMINISTRAZIONE LOCALE,00759970171,
98916,20/11/2015 04:24:00 PM,10901,COMUNE DI BARLASSINA,AMMINISTRAZIONE LOCALE,01516690151,
91083,15/09/2015 12:30:00 PM,11001,COMUNE DI INVERUNO,AMMINISTRAZIONE LOCALE,01490870159,01490870159
85820,29/07/2015 03:34:00 PM,,GORNO,AMMINISTRAZIONE LOCALE,00652160169,
97936,20/11/2015 03:35:00 PM,10789,COMUNE DI ROMANENGO,AMMINISTRAZIONE LOCALE,00325790194,
14700,08/08/2013 11:25:00 AM,10413,COMUNE DI RODENGO-SAIANO,AMMINISTRAZIONE LOCALE,00632150173,
85672,29/07/2015 03:34:00 PM,,CESANO MADERNO,AMMINISTRAZIONE LOCALE,83000130159,
97940,20/11/2015 03:35:00 PM,10798,COMUNE DI SESTO ED UNITI,AMMINISTRAZIONE LOCALE,00302640198,
50950,17/11/2014 05:46:00 PM,10602,MERATE,AMMINISTRAZIONE LOCALE,00703920132,
104316,01/02/2016 11:03:00 AM,,COMUNE DI BARIANO,AMMINISTRAZIONE LOCALE,83000390167,
208886,12/05/2017 09:45:00 AM,,COMUNE DI BRANZI,AMMINISTRAZIONE LOCALE,00619750169,
103551,22/12/2015 12:44:00 PM,10922,COMUNE DI BRUGHERIO,AMMINISTRAZIONE LOCALE,03243880154,
98924,25/01/2016 11:08:00 AM,10922,COMUNE DI BRUGHERIO,AMMINISTRAZIONE LOCALE,03243880154,
129322,11/02/2016 11:17:00 AM,,CONCESIO,AMMINISTRAZIONE LOCALE,00350520177,
92488,05/10/2015 02:15:00 PM,,AGRA,AMMINISTRAZIONE LOCALE,00459980124,
92982,05/10/2015 02:15:00 PM,,PESSANO CON BORNAGO,AMMINISTRAZIONE LOCALE,03064000155,
53106,02/12/2014 03:27:00 PM,11066,POZZUOLO MARTESANA,AMMINISTRAZIONE LOCALE,83504230158,
32854,08/01/2014 04:11:00 PM,11605,PROVINCIA DI MANTOVA,AMMINISTRAZIONE LOCALE,80001070202,00314000209
17698,11/10/2017 03:37:00 PM,,COMUNE DI OSTIGLIA,AMMINISTRAZIONE LOCALE,00199290206,00199290206
98580,26/05/2016 11:06:00 AM,10004,COMUNE DI ALBINO,AMMINISTRAZIONE LOCALE,00224380162,
51321,17/11/2014 05:47:00 PM,11130,VILLASANTA,AMMINISTRAZIONE LOCALE,03245720150,
95791,02/11/2015 03:00:00 PM,,COMUNE DI COMO,AMMINISTRAZIONE LOCALE,80005370137,
40044,05/12/2014 11:25:00 AM,10017,COMUNE DI AZZANO SAN PAOLO,AMMINISTRAZIONE LOCALE,00681530168,
24983,05/11/2013 01:52:00 PM,10890,COMUNE ABBIATEGRASSO,AMMINISTRAZIONE LOCALE,01310880156,
33632,04/02/2014 10:24:00 AM,11478,COMUNE DI GAZZADA SCHIANNO VA,AMMINISTRAZIONE LOCALE,00232220129,
22277,08/10/2013 02:54:00 PM,13622,COMUNITA' MONTANA VALSASSINA VALVARRONE VAL D'ESINO E RIVIERA,AMMINISTRAZIONE LOCALE,01409210133,01409210133
134862,27/07/2016 10:26:00 AM,,CASSINA DE PECCHI,AMMINISTRAZIONE LOCALE,83500570151,
99107,20/11/2015 04:24:00 PM,11042,COMUNE DI NERVIANO,AMMINISTRAZIONE LOCALE,00864790159,
